,dialog
944,More than you're worth alive.
945,And definitely more than what either of you would make in a year.
946,I thought we were friends.
947,Wow.
948,Look where that got you.
949,Presumption leads to disappointment.
950,Didn't anyone ever teach you that?
951,"Anyways, it doesn't matter."
952,"It's all going to be over soon, you two will no longer exist."
953,"Well, your heart, your liver, your kidneys and your lungs might."
954,How long have you been playing us for?
955,Six months.
956,"We accessed your medical history, your business information, you're wonderful candidates for the program, and in desperate need of some counseling."
957,We got close.
958,"Watched you, frequented the same haunts."
959,Befriended you.
960,Don't give me that look.
961,"It's a compliment, really."
962,"Baby, what's that phrase again?"
963,Imitation is the sincerest form of flattery.
964,You won't get away with this.
965,Seriously?
966,"Come on, you're tied up."
967,Where are you going to go?
968,"We're doing you a favour, really."
969,"I mean, thanks to us, you two are gonna give someone a great gift."
970,That's true.
971,"It's time to make the final arrangements with the buyer, collect our money."
972,"Vassily, love your work."
973,I want her eyes.
974,Good luck with the surgery.
975,"Don't have too much fun, either."
976,We have other guests to tend to.
977,They're good colleagues.
978,They make me a very wealthy man.
979,Someone is going to find out what you're doing and stop you.
980,"What, like you two?"
981,They'll wind up on my table in the end.
982,Shall we begin?
983,Hey!
984,Get away from her!
985,I'm doing her a kindness.
986,Let her go!
987,We do not want to stress the organs any more than we have to.
988,Would you prefer I did this without anesthetic?
