,dialog
803,"I can't work a normal job, what the fuck can I do?"
804,I mean you want to go back to waitressing?
805,"I don't even have a social security number, Jackie."
806,I'm an enforcer for the goddamned mob.
807,"Men like me we don't change trades, we get capped."
808,"Jackie, I was a bad guy who came knocking at the door."
809,I know what I'm talking about.
810,"If they're going to pin this all on me, I want all of the dough."
811,Not just what we have.
812,I want every goddamn last red cent.
813," How much is it, Merle?"
814, Well they dropped the small bag.
815,That's three quarters of a mil.
816,"They got away with three big bags, a mil and a quarter maybe."
817,"So, add that up, something like four, five mil more or less."
818,"A lot of money, baby."
819,"I've never had a partner before, Jackie."
820,I think we'll do good together.
821,"Okay, don't leave anything."
822,"(""Brilliant Blue"" by Keaton Simons) * I am standing still * This page I've yet to fill * With words describing thoughts that dread * * To leave my head * You leave me here, unled * You are an ocean song * I can sing it all night long * I see the tune march through the room * * In sound balloons Then you feed me the moon * * With a spoon * Overwhelm me * Show and tell me * Let me breathe the brilliant blues again * * Up in arms * Don't see the harm * So let me dream a scene from life back then * * I want to sleep on a train  Doll face, I just don't want to take you down with me."
823, I want you to take me down with you.
824," Hey, baby."
825,Mmm.
826,"Larry, Merle."
827,"Jesus, that rough, huh?"
828,"Listen, that race this evening."
