,dialog
613,"Don't say ""nigger,"" Scout."
614,I didn't say it.
615,Cecil Jacobs did.
616,That's why I had to fight him.
617,"Scout, I don't want you fighting."
618,"I had to, Atticus, he..."
619,I don't care what the reasons are.
620,I forbid you to fight.
621,"Yes, sir."
622,"Anyway, I'm simply defending a Negro, Tom Robinson."
623,"Scout, there are some things that you're not old enough to understand just yet."
624,There's been some high talk around town to the effect that I shouldn't do much about defending this man.
625,"If you shouldn't be defending him, then why are you doing it?"
626,For a number of reasons.
627,"The main one is that if I didn't, I couldn't hold my head up in town."
628,I couldn't even tell you or Jem not to do something again.
629,"Oh, Scout."
630,You're going to hear some ugly talk about this in school.
631,"But I want you to promise me one thing, that you won't get into fights over it, no matter what they say to you."
632,"Yes, sir."
633,What're you doing?
634,I'm walking like an Egyptian.
635,We were studying about them in school.
636,Teacher says we wouldn't be no place without them.
637,Is that so?
638,Cradle of civilization.
639,They invented embalming and toilet paper.
640,"That's wrong, Scout."
641,"You dig your feet, this way."
642,"Look, Jem."
643,"Look, the boy wore his hair in front of his eyebrows like you do."
644,And the girl wears bangs like you.
645,These are us.
646,"Jem, are you awake?"
647,Go back to bed.
648,I can't go to sleep.
649,Go back to bed.
650,What you got in the box?
651,Nothing. Go back to bed.
652,Come on.
653,"If I show you, will you swear never to tell anybody?"
654,I swear.
655,Cross your heart.
656,I found all of these in the knothole of that old tree at different times.
657,This is a spelling medal.
658,They used to award these in school to spelling winners before we were born.
659,And another time I found this.
660,And this.
661,And Scout...
662,Something else I never told you about that night I went back to the Radley house.
663,Something else? You never told me anything about that night.
664,Well...
665,You know the first time I was getting out of my britches?
666,Uhhuh.
667,"They was all in a tangle, and I couldn't get them loose."
668,"Well, when I went back though, they were folded across the fence, sort of like they was expecting me."
669,It was to be a long time before Jem and I talked about Boo again.
670,School finally ended and summer came and so did Dill.
671,Good morning.
672,"My, you're up mighty bright and early."
673,I've been up since 4:00.
674,Yes. I always get up at 4:00.
675,It's in my blood.
676,"You see, my daddy was a railroad man until he got rich."
677,Now he flies airplanes.
678,"One of these days, he's just going to swoop down here at Maycomb, pick me up, and take me for a ride."
679,Who's that in the car with Sheriff Tate?
680,"Tom Robinson, Son."
681,Where's he been?
682,In the Abbotsville jail.
683,Why?
684,The sheriff thought he'd be safer there.
685,"They're bringing him back here tonight, because his trial is tomorrow."
686,"Good evening, Heck."
687,"Evening, Mr. Finch."
688,Come in.
689,The news has gotten around the county about my bringing Tom Robinson back to the jail.
690,I heard there might be trouble from that bunch out at Old Sarum.
691,"Cal, if I need you to stay here tonight, can you do it?"
692,"Yes, sir, I can."
693,Thank you.
694,I think you'd better count on staying.
695,"Yes, sir."
696,What's going on?
697,Shh. Go back to sleep.
698,What's going on?
699,Shh.
700,"Hey, there's his car."
701,"See, there he is, over there."
702,"No, Scout, don't go to him."
703,He might not like it.
704,I just wanted to see where he was and what he was up to.
705,He's all right.
706,Let's go back home. Come on.
707,"He in there, Mr. Finch?"
