,dialog
796,"Well, would you prefer the sound of trudging footsteps and men breathing?"
797,That makes it worse.
798,Ah!
799,Just keep on. I'll catch up.
800,You sure?
801,I don't have a choice.
802,Just mark the route with four stones every so often.
803,We will.
804,Here.
805,You take this if you're gonna trail.
806,We'll use Brooder's German.
807,I believe Peter will learn to appreciate Mexican women.
808,I'm starting to envy that horse.
809,It's Arthur O'Dwyer!
810,I'm comin' into camp!
811,"We won't shoot, almost certainly."
812,Mind the trip line.
813,We've been here a couple of hours.
814,We're leavin' at twilight.
815,Wake me then.
816,Time to go.
817,"Oh, Mr. Brooder..."
818,Mr. Brooder found a pond and we filled your canteens.
819,"And, we put some provisions in your squirrel bag."
820,Lots of things with food energy like cheese and nuts and some beef cobs.
821,I appreciate it.
822,Mr. O'Dwyer.
823,Sheriff?
824,We'll mark our route with the four rocks so you can see it.
825,"No, no..."
826,I'm comin' with you.
827,Follow after at your own pace.
828,"If we get there before you catch up, I'll try to refrain from flirting with Mrs. O'Dwyer."
829,God!
830,Don't you talk that way about my wife!
831,I know you had designs!
832,That was years ago.
833,And she refused me.
834,And now I'm out here risking my life for both of you perhaps that entitles me to an occasional innuendo.
835,"Well, it doesn't!"
836,She's my whole everything and those savages have got her and...
837,"God knows what they're doing to her and every second that we delay, we Remove yourself."
838,Damnation.
839,God!
840,Will you unearth my medical kit?
841,Hold still. Let me examine you.
842,How bad?
843,"Mr. O'Dwyer, you're stayin' behind."
844,"No, I'm comin' with you."
845,You can't.
846,"Yes, I can."
847,You go and get me back my crutch.
848,That leg can't be disregarded.
849,Now you're stayin' put.
850,To hell with your authority and the way you've been doin' things!
851,You shouldn't have shot that drifter back in Bright Hope and got my wife involved.
852,And Brooder shouldn't have executed them Mexicans and made it all worse.
853,I can't honestly say I know which way it would've gone with the Mexicans or if I had left that drifter go.
854,But this is where we are.
855,You can't go anywhere on that leg.
856,It needs to be operated on.
857,Mr. O'Dwyer.
858,Look at it.
859,Chicory's gonna...
860,He's gonna have to take that leg.
861,"No, no, no If we don't gangrene will set in and No, you can't, no, this is my choice, not yours!"
862,And I'm saying no! No!
863,No.
864,No.
865,Can you set it?
866,I can set it.
867,"If that's your choice, so be it."
868,Will you leave some stones so I can follow?
869,In case something happens to you.
870,I'll mark the route.
871,Thank you.
872,Just give me enough so you can operate.
873,I don't wanna wake up next month.
874,And take the rest in case my wife needs it or Deputy Nick.
875,I'll put some in a whisky flask and I'll leave the remainder for you.
876,But you don't take more than a spoonful a day.
877,I don't know if I'll be awake when you go so I want to apologize to you now for gettin' hot at you.
878,I don't lose my temper most times.
879,We know you don't.
880,Don't concern yourself over it.
881,I thought it made things interesting.
882,I appreciate what you are doin'.
883,Don't think I ain't appreciative.
884,Just please keep her safe.
885,We won't leave without Mrs. O'Dwyer in our care.
886,Feel the medicine?
887,My hands got tingles.
888,Lean back.
889,Put your head right there.
890,Brace him.
891,The tincture will help but this is gonna penetrate.
892,"So long, cowboy."
893,Will he survive?
894,"Oh, he has a chance."
895,You hear that?
896,What are you hearing?
897,It stopped.
898,Just wait a second I thought I was imagining that.
899,"Oh, I am fairly certain I heard that sound back in Bright Hope, on the night of the kidnapping."
900,It feels like a signal.
901,Maybe an alarm.
902,Inspect your firearms.
903,We've been spotted.
904,It is the official opinion of the backup deputy that leaving a trail of rocks is a job for the backup deputy.
905,I told him I'd do it.
906,Was that it?
907,Yes.
908,Sounds further than before.
909,Maybe they're frightened?
