,dialog
728,Cassie is staying with Edie Cory isn't that right?
729,And she's come all the way from Belfast.
730,Mr. Sullivan. Do you have a moment?
731,I leave you to it.
732,Right.
733,Where would you like to sit?
734,That's my seat.
735,Let's be kind to our new friend. Please.
736,"There, Frank will look after you. You can be partners."
737,Frank would like that.
738,Race me.
739,What about Cassie shouldn't we ask her?
740,Last one past the goal is a German.
741,Edie. wait!
742,What in heavens name?
743,Escaping the Germans.
744,That is not funny. Who's this?
745,Frank. It's his birthday?
746,"Oh, happy birthday. Frank."
747,Are you having a party?
748,Yes. I'm gonna go on a trip.
749,Trying to find Summerland.
750,Where?
751,"It's a ghost island for Mrs. Landsberg. Ah, Right. Frank, off you go."
752,"Edie, You're coming with me. Come on."
753,In here. I need mushrooms.
754,Whatever was that all about?
755,Edie is not coming.
756,Come on. Lets get going while the lights good.
757,Come on!
758,Come on!
759,"Mrs. Corey She's up to no good, and that's not right."
760,"Not when there's a child, you need to do something."
761,And until then I don't want Edie mixing with him.
762,I can't not go to school.
763,"Or Cassey, put him in another class."
764,"For God's sake. He's just lost his father, he needs all the friends he can get."
765,You didn't know.
766,Aircraft Carrier sank at the weekend.
767,Terrible business.
768,Did you have to tell him?
769,No Miss Lam did.
770,I hope she did it gently.
771,Bad news is bad news.
772,However you tell it.
773,There's nothing makes it easier.
774,I've got a surprise for you.
775,What is it?
776,You'll have to wait and see.
777,"Edie, we thought you weren't coming. We've got cake."
778,I'm Jenny rabbit. Come on.
779,Surprise! Who goes first.
780,Lets shake for it.
781,Come on Edie!
782,What's wrong? Come on.
783,I don't want to.
784,Come on. Ready go.
785,My turn.
786,What did you get for your birthday Frank?
787,"My hat, I showed you."
788,I meant from your mom and dad.
789, Where did you say they are?
790," Spin me, spin me, spin me."
791,Edie.
792,"I told you, my mom is working with the ministers and my dad's got a new plane. Spin me faster."
793,Edie!
794,You haven't told him!
795,I was trying to protect him.
796,You're not his mom.
797,"Edie please, You're not."
798,Listen to me.
799,"You're a liar, a liar!"
800,"Edie please, please."
801,You're not right.
802,I promise it's his birthday. Please But you're lying to him when will you tell him?
803,"I'll tell him tomorrow, I promise."
804,Promise what?
805,It's a surprise for your birthday.
806,"Well, we should get going."
807,We haven't even had cake yet.
808,"We are, we are having cake."
809,"Go in, we'll follow you up."
810,Get off me.
811,"Edie, listen to me."
812,I promise you. I will tell him tomorrow.
813,But just let me do it my way.
814,"You mustn't say anything to him Do you understand? Edie? Edie, listen to me. Do you understand?"
815,Edie? Edie?
816,Why did Edie go home?
817,She was just dizzy.
818,Can I ask you something?
819,How come only I could see it.
820,See what?
821,Summerland. How come you couldn't?
822,Maybe I need glasses.
823,I think someone's trying to speak to me.
824,It's just a story. It's just a trick of the light Like a mirage in the desert refraction.
825,It isn't real.
826,"But if it was, if it was someone, trying to speak to you, someone who passed it would but mean, that they loved you, very much and they wanted you to know."
827,N is for not.
828,"Don't run, don't run."
829,"Go on, do what you like."
830,"Frank, Frank. I'm deeply sorry, Frank."
831,"If you need someone to talk to, I'm fine thanks."
832,Sorry?
833,I'm used to it now its all right.
834,You don't have to put on a brave face with me now chap. It's a terrible shock.
835,Can I go now?
836,Of course.
837,Do you want to go?
838,It's for two people.
839,It's alright.
840,You could have my turn if you like.
841,Frank.
842,I was only looking.
843,It's your turn.
844,Supposed to look out for her.
845,"You're a suck, just 'cause you fancy her."
846,I'm not to a suck.
847,You are.
848,She's got inside your head.
849,Who?
850,The witch.
851,She's not a witch.
852,Witch Witch witch.
853,She's not a wit Witch witch witch.
854,Lying witch.
855,"Shut up, shut up!"
856,She's not a witch.
857,She's a liar. You can't even see it.
858,You're the liar.
859,"She's a liar Frank, and you're too stupid to see it."
860,You're just jealous.
861,Jealous? Why would I be jealous?
862,Because you haven't got a mom.
863,She is a liar.
864,She's a liar because your dad's dead and she hasn't even told you.
865,What's are you talking about?
866,What are you talking about?
867,Edie what are you talking about? My dads fine.
868,He's not dead.
869,Edie. He's not dead.
870,Say something.
871,Edie say something!
872,What on earth?
873,Is this what you had?
874,I'm sorry?
875,From the evacuee camp was it a letter like this?
876,From the Ministry?
877,"You can't around turning up at people's houses Just tell me how you knew when they chose you, for Cassie."
878,When they chose us?
879,When they picked you.
880,"They don't pick you, you volunteer, We volunteered, like you did."
881,"Think carefully. Is anywhere or anyone he'd want to go to, other than his mother He wouldn't."
882,"There's a 218, to London but it's always late."
883,We need to run.
884,"Edie, why aren't you in school?"
885,Edie?
886,You haven't.
887,Haven't what?
888,"You haven't. Edie, you haven't told him."
889,Where is he?
890,Ms Lamb.
891,What is going on?
892,Where is he Edie?
893,You're certain he was on the train?
894,"Yeah, the station master said there was a boy."
895,"But how could he allow him on board, on his own, its policy."
896,"Look, this will take you hours to drive, and it isn't safe. There must be some other way."
897,Like what?
898,"Poor child, he could be anywhere."
899,"No no, that's my son."
900,Wait!
901,Hurry!
902,Frank!
903,Frank!
904,What on Earth?
905,Do you mind?
906,"Frank, Frank."
907,"Sir, sir."
908,Yes ma'am?
909,Who was in the house?
910,We've come to help.
911,I don't know nothing ma'am.
912,"But the neighbor, someone must have seen, must know."
913,His mother lives here.
914,You'll just have to wait like everyone else.
915,How long?
916,It takes time I don't know.
917,Days most likely.
918,Six streets here in London last night.
919,"Tell you what. Leave your details, and go on ma'am."
920,I'm sorry.
921,"Everyone, find shelter, now! Now!"
922,They promised to telephone.
923,The moment they hear anything.
924,Frank.
925,She wouldn't want you to be here in London where it isn't safe Come with me for her.
926,Please.
927,Shall we have the wire song.
928,Stop the car!
929,What?
930,Stop the car!
931,Frank!
932,Frank!
933,Frank!
934,Frank.
935,Frank Frank!
936,Frank!
937,It isn't safe!
938,"You knew, and you didn't say!"
939,"I wanted to tell you, I didn't know how."
940,I felt it.
941,I saw him.
942,My dad in Summerland.
943,I saw him.
944,There.
945,Frank!
946,Frank Here.
947,Can I sit down?
948,"Frank, I'm sorry."
949,I lost my father.
950,He was on the Majestic.
951,One of the greatest ships in the fleet.
952,One of the hardest things was we didn't know how to grieve.
953,He was just gone out there.
954,War.
955,"You know, he loved stories of the sea."
956,Norseman.
957,"He said, when a Viking died, they lay them on their boat, set it ablaze and sent it out into the waves."
958,"The fire freed their spirit, so it would float away to paradise."
959,So we built a boat for him.
960,What sort of boat?
961,Out of paper and sticks.
962,We waited till it was dark.
963,Then we set it alight and let it sail out to see.
964,Watched till the last embers burned away.
965,I suppose it is our way of saying goodbye.
966,Go on.
967,"I know you might not be here, for long."
968,"But while you are, it's yours."
969,What sort of planes that?
970,Tiger morf.
971,"Once, I went in the cockpit?"
972,Did your mother know?
973,No. She's scared of planes.
974,She likes cars.
975,Do you have a favorite one?
976,Here.
977,Round or straight?
978,Round please.
979,Knock knock.
980,Sullivan!
981,I just wanted to check on the return of the native.
982,"Quite an adventure you've had, eh?"
983,"Miss Lamb, I wonder if um We need more sticks, would you go fetch some?"
984,"Yes, Um. I hope you don't mind."
985,I know what you're going to say. I know it was wrong.
986,But I couldn't tell him.
987,These things don't come naturally to me.
988,"Nobody knows how to be a parent, especially now."
989,We all just muddle through as best we can.
990,"Buy you two. Well, I never thought I live to say it but gosh, you make quite a pair."
991,He has a great deal to cope with now.
992,He's going to need you.
993,"You're doing a grand job, Miss Lamb."
994,Alice.
995,Alice.
996,Who would have thought it?
997,Yeah better watch out or they'll send you a whole train load.
998,"No, no, I absolutely can't!"
999,I'm joking. I'm joking.
1000,They wouldn't dare.
1001,You left the lights on?
1002,No I didn't.
1003,Mommy!
1004,Frank!
1005,Mommy.
1006,Hello Alice.
1007,We've been making a plane.
1008,What sort of plane?
1009,One like daddy's.
1010,It's for him.
1011,It isn't finished yet.
1012,"I'm so sorry, about your husband."
1013,Thank you.
1014,For keeping Frank safe.
1015,I just knew if anything happened to us.
1016,You were the only one I trust to take care of him.
1017,He could have died if I hadn't been so stupid.
1018,I'm sorry for you.
1019,"Al, you saved his life."
1020,Thank you.
1021,I'm sorry.
1022,"There was a tea cloth, somewhere."
1023,"You could use a handkerchief, like normal person."
1024,Bugger off.
1025,Are you rewriting again?
1026,He'll be here any minute.
1027,Well just go away and stop distracting me.
1028,I like distracting you.
1029,Oh.
1030,Look at this. I might enjoy this one.
1031,Not when you see how I've written you.
1032,"I thought I'd be the heroine, tracking you down. Like Pyro."
1033,"Oh really? You stumbled into a bookshop, make one call to a publisher."
1034,It hardly qualifies you as the Agatha Christy.
1035,Stumbled. There was nothing accidental about it.
1036,It was the 23rd shop I'd tracked.
1037,You never told me that.
1038,Come on.
1039,I'll catch you up.
1040,I finished it.
1041,Would you believe it?
1042,Can I have a look?
1043,Come on.
