,dialog
610,And when I graduate...
611,...I intend to spend a glorious career stomping out the death penalty.
612,"Let's see, what else?"
613,"Oh, genius runs in my family."
614,You'll get me on the way up...
615,"...and I really think, you know, now is a good time to, you know, grab me."
616,Mmhm.
617,Is there anything else I should know?
618,"Uh, let's see, anything else?"
619,"Oh, my father's filthy rich, so I'll work for free."
620,What do you think?
621,I think I'll drop this brief off in Noose's night slot.
622,Go home and see my family.
623,"Thank you, Roark, but I can handle the case myself."
624,Uh....
625,You might wanna look at these precedents.
626,Look at State v. Cooper and State v. Roundtree.
627,"Both revenge killers, both acquitted."
628,You'll change your mind.
629,See you.
630,MAN: Get out. Come on.
631,Wait.
632,Come on.
633,"Mr. Cobb, this is Stump Sisson, grand dragon of Mississippi."
634,He heard you were looking to see us.
635,"You were right to call us, Mr. Cobb."
636,They say the Klan is dead.
637,Klan don't show up for a few years and people say the Klan is dead.
638,"Fact is, it just looks dead."
639,The Klan has always been right there...
640,...under the surface.
641,Just waiting for the opportunity to deliver God's justice.
642,I wanna help.
643,I wanna kill that nigger.
644,Niggers got plenty of protection nowadays.
645,They got the NAACP and the ACLU.
646,Even the federal government.
647,Hell.
648,White folks ain't got a chance.
649,Except the Klan.
650,I'm gonna tell you what.
651,You get five or six of your friends of similar thinking...
652,...and we'll initiate the Madison County Klavern.
653,Even make you leader.
654,"Now, you tell me..."
655,...who's that nigger's lawyer?
656,Local boy.
657,His name's Brigance.
658,He's got a pretty good reputation.
659,He got family?
660,"Yes, sir. He...."
661,He has a wife and a daughter.
662,Good.
663,"OFFICER OVER RADIO: Two, two."
664,What the hell is he doing here?
665,"SHERIFF: Now, calm down."
666,No.
667,"Come on, calm down."
668,Calm down.
669,BOY: He has no right after what he did.
670,"No, he's got no right, sheriff."
671,SHERIFF: Don't get your mom upset now.
672,Looney?
673,Dwayne?
674,I made Ozzie bring me.
675,"Shit, Dwayne, we We known each other since we was kids."
676,It's my fault.
677,No matter what gets said in court...
678,"...I knew what I was doing, and I sure didn't intend to hurt you..."
679,...but just them two boys.
680,I know it don't mean much now...
681,...but I'm sorry.
682,Some folks think that a black man cannot receive a fair trial in the South.
683,I intend to show the men and women of the South will look past color and see truth.
684,It sure is a nigger's world.
685,Not for long.
686,"FREDDIE: Boys, I am very proud to invite you to become soldiers..."
687,...in the war to protect our Christian homes and families.
688,To resurrect our country from the fires of racial degradation.
689,And to make white people the sole masters of our nation's destiny.
690,"What I'm saying, fellas..."
691,...it's time for the nigger to pay.
692,Something wrong with your telephone?
693,"No, we just had the number changed."
694,That's what the operator said.
695,To an unlisted number.
696,Yeah.
697,I'm sorry you had to come all the way up here.
698,"I should've called you, but this case This case has us all worried sick about you all, Jake."
699,And you know this thing could get ugly.
700,And dangerous.
701,"Jake, he shot them in cold blood."
702,"They raped and almost murdered his daughter, Sarah."
