,dialog
973,The stories write themselves and it all comes alive.
974,We can't find any bodies.
975,"Yeah, I know."
976,It's hard to believe.
977,We saved Ruth at school.
978,"I mean, we stopped her from getting killed."
979,Ruth Steinberg?
980,That's who you're talking about?
981,You didn't save anyone.
982,She's stuck in the nuthouse for the rest of her life.
983,"Get out of here, Stella."
984,You're free to go.
985,You're so much better than this draft dodger.
986,"Come on, what would your father say?"
987,I'm not leaving.
988,"Since you're not going to 'Nam, maybe a night behind bars will loosen those lips of yours."
989,"Come on, Hobbs."
990,"Go home, dig out that 10 bucks you're gonna owe me when Nixon wins, and, uh, I'll close up here."
991,"All right, have a good night."
992,"Nightynight, lovebirds."
993,I should've told you.
994,"You must think I'm a coward, but..."
995,I would never think that.
996,Two months ago they shipped my brother back from Vietnam in pieces.
997,I'm so sorry.
998,"Last week when I got my draft notice, I couldn't."
999,They just send you there to die.
